-12.9883,-10.9859,-8.9814,-6.9755,-4.9725,-2.9688,-0.9641,1.0400,3.0434,5.0468,7.0528,9.0566,11.0607,13.0620,15.0660,17.0653,19.0626,21.0595,23.0562,25.0509,27.0458,29.0404,31.0335,33.0287,35.0213,37.0169,39.0129,41.0127,43.0113,45.0120,47.0120,49.0161,51.0199,53.0242,55.0289,57.0342,59.0411,61.0448,63.0496,65.0531,67.0563,69.0588,71.0653,73.0664,75.0697,77.0700,79.0673,81.0631,83.0599,85.0562,87.0491,89.0434,91.0393,93.0353,95.0279,97.0229,99.0202,101.0192,103.0191,105.0210,107.0267,109.0300,111.0355,113.0404,115.0452,117.0498,119.0573,121.0625,123.0699,125.0786,127.0865,129.0908,131.0938,133.0965,135.0965,137.0963,139.0943,141.0932,143.0882,145.0832,147.0772,149.0700,151.0620,153.0571,155.0515,157.0461,159.0441,161.0428,163.0411,165.0394,167.0441,169.0473,171.0509,173.0526,175.0585,177.0638,179.0691,181.0719,183.0765,185.0813,187.0851,189.0876,191.0911,193.0962,195.0960,197.0952,199.0948,201.0936,203.0896,205.0865,207.0787,209.0717,211.0655,213.0585,215.0516,217.0449,219.0416,221.0413,223.0417,225.0406,227.0431,229.0485,231.0507,233.0526,235.0586,237.0664,239.0688,241.0716,
-12.9894,-10.9863,-8.9802,-6.9756,-4.9734,-2.9684,-0.9632,1.0395,3.0433,5.0470,7.0531,9.0563,11.0605,13.0630,15.0658,17.0648,19.0633,21.0599,23.0549,25.0512,27.0464,29.0410,31.0334,33.0286,35.0226,37.0175,39.0120,41.0127,43.0130,45.0108,47.0115,49.0165,51.0208,53.0239,55.0282,57.0348,59.0419,61.0442,63.0495,65.0545,67.0564,69.0588,71.0653,73.0671,75.0690,77.0698,79.0686,81.0638,83.0589,85.0568,87.0501,89.0436,91.0391,93.0351,95.0289,97.0225,99.0197,101.0202,103.0208,105.0205,107.0265,109.0309,111.0365,113.0397,115.0449,117.0510,119.0578,121.0613,123.0706,125.0787,127.0861,129.0900,131.0945,133.0977,135.0963,137.0955,139.0956,141.0934,143.0868,145.0833,147.0779,149.0705,151.0615,153.0572,155.0537,157.0465,159.0428,161.0439,163.0421,165.0391,167.0435,169.0479,171.0514,173.0529,175.0588,177.0649,179.0696,181.0714,183.0770,185.0823,187.0850,189.0878,191.0914,193.0969,195.0949,197.0953,199.0960,201.0938,203.0893,205.0872,207.0797,209.0727,211.0653,213.0586,215.0533,217.0447,219.0408,221.0416,223.0426,225.0401,227.0431,229.0484,231.0519,233.0523,235.0581,237.0672,239.0694,241.0715,
-12.9894,-10.9859,-8.9794,-6.9759,-4.9729,-2.9684,-0.9625,1.0392,3.0437,5.0475,7.0531,9.0566,11.0607,13.0631,15.0654,17.0648,19.0632,21.0606,23.0545,25.0513,27.0473,29.0416,31.0328,33.0284,35.0235,37.0174,39.0117,41.0128,43.0140,45.0108,47.0113,49.0166,51.0218,53.0238,55.0282,57.0353,59.0424,61.0446,63.0496,65.0552,67.0567,69.0588,71.0654,73.0678,75.0688,77.0701,79.0693,81.0646,83.0598,85.0565,87.0507,89.0437,91.0388,93.0355,95.0297,97.0223,99.0198,101.0211,103.0218,105.0210,107.0266,109.0314,111.0370,113.0392,115.0451,117.0519,119.0576,121.0615,123.0704,125.0791,127.0855,129.0902,131.0954,133.0984,135.0969,137.0958,139.0965,141.0938,143.0872,145.0832,147.0791,149.0703,151.0613,153.0579,155.0546,157.0465,159.0432,161.0446,163.0426,165.0396,167.0438,169.0489,171.0517,173.0529,175.0592,177.0655,179.0695,181.0722,183.0777,185.0828,187.0850,189.0884,191.0924,193.0964,195.0951,197.0960,199.0965,201.0948,203.0900,205.0877,207.0814,209.0726,211.0646,213.0597,215.0542,217.0448,219.0411,221.0417,223.0433,225.0401,227.0428,229.0488,231.0527,233.0524,235.0584,237.0684,239.0700,241.0724,
-12.9889,-10.9855,-8.9789,-6.9752,-4.9727,-2.9674,-0.9620,1.0401,3.0449,5.0484,7.0534,9.0572,11.0610,13.0635,15.0662,17.0656,19.0646,21.0612,23.0553,25.0518,27.0477,29.0420,31.0332,33.0293,35.0244,37.0181,39.0121,41.0138,43.0148,45.0115,47.0117,49.0167,51.0225,53.0243,55.0291,57.0374,59.0427,61.0452,63.0504,65.0555,67.0577,69.0594,71.0658,73.0689,75.0694,77.0708,79.0707,81.0652,83.0601,85.0574,87.0517,89.0447,91.0392,93.0363,95.0309,97.0233,99.0206,101.0222,103.0227,105.0223,107.0269,109.0326,111.0385,113.0393,115.0455,117.0532,119.0578,121.0622,123.0709,125.0794,127.0858,129.0907,131.0959,133.0994,135.0978,137.0961,139.0974,141.0942,143.0882,145.0837,147.0802,149.0714,151.0621,153.0586,155.0551,157.0474,159.0437,161.0456,163.0435,165.0408,167.0436,169.0498,171.0521,173.0536,175.0602,177.0668,179.0694,181.0735,183.0781,185.0832,187.0861,189.0889,191.0936,193.0969,195.0960,197.0970,199.0981,201.0957,203.0915,205.0881,207.0829,209.0734,211.0649,213.0606,215.0555,217.0459,219.0420,221.0422,223.0437,225.0411,227.0428,229.0496,231.0532,233.0532,235.0594,237.0685,239.0704,241.0736,
-12.9887,-10.9852,-8.9792,-6.9744,-4.9718,-2.9662,-0.9625,1.0412,3.0452,5.0483,7.0540,9.0583,11.0612,13.0638,15.0668,17.0660,19.0650,21.0611,23.0558,25.0522,27.0480,29.0423,31.0340,33.0292,35.0249,37.0195,39.0123,41.0138,43.0146,45.0126,47.0120,49.0172,51.0229,53.0254,55.0292,57.0376,59.0430,61.0458,63.0507,65.0557,67.0586,69.0606,71.0656,73.0693,75.0705,77.0712,79.0710,81.0662,83.0604,85.0577,87.0516,89.0455,91.0397,93.0363,95.0306,97.0245,99.0206,101.0229,103.0236,105.0238,107.0275,109.0335,111.0386,113.0399,115.0460,117.0532,119.0580,121.0625,123.0711,125.0790,127.0862,129.0908,131.0960,133.0997,135.0988,137.0969,139.0975,141.0943,143.0890,145.0843,147.0798,149.0720,151.0635,153.0588,155.0553,157.0483,159.0445,161.0461,163.0437,165.0414,167.0436,169.0501,171.0522,173.0551,175.0608,177.0668,179.0697,181.0741,183.0785,185.0831,187.0871,189.0901,191.0935,193.0967,195.0970,197.0977,199.0986,201.0969,203.0924,205.0892,207.0831,209.0748,211.0652,213.0615,215.0557,217.0473,219.0420,221.0427,223.0433,225.0418,227.0437,229.0500,231.052,233.0548,235.0594,237.0684,239.0714,241.0741,
-12.9879,-10.9849,-8.9792,-6.9733,-4.9718,-2.9669,-0.9628,1.0422,3.0455,5.0476,7.0543,9.0591,11.0615,13.0631,15.0675,17.0666,19.0647,21.0604,23.0572,25.0520,27.0476,29.0430,31.0347,33.0294,35.0244,37.0200,39.0131,41.0138,43.0139,45.0144,47.0125,49.0173,51.0227,53.0259,55.0298,57.0369,59.0435,61.0472,63.0506,65.0550,67.0598,69.0609,71.0657,73.0689,75.0715,77.0718,79.0709,81.0664,83.0621,85.0572,87.0510,89.0467,91.0400,93.0363,95.0301,97.0255,99.0216,101.0231,103.0237,105.0254,107.0279,109.0335,111.0383,113.0407,115.0462,117.0526,119.0585,121.0631,123.0707,125.0783,127.0859,129.0912,131.0963,133.0991,135.0997,137.0984,139.0966,141.0945,143.0902,145.0841,147.0797,149.0726,151.0644,153.0595,155.0549,157.0492,159.0458,161.0456,163.0443,165.0421,167.0439,169.0493,171.0528,173.0555,175.0617,177.0663,179.0705,181.0753,183.0784,185.0830,187.0878,189.0907,191.0929,193.0963,195.0978,197.0981,199.0977,201.0982,203.0931,205.0893,207.0837,209.0751,211.0657,213.0618,215.0553,217.0483,219.0428,221.0423,223.0433,225.0425,227.0437,229.0500,231.053,233.056,235.0589,237.0680,239.0725,241.0745,
-12.9868,-10.9852,-8.9800,-6.9726,-4.9708,-2.9675,-0.9624,1.0432,3.0459,5.0471,7.0551,9.0599,11.0617,13.0627,15.0684,17.0673,19.0647,21.0599,23.0588,25.0521,27.0469,29.0431,31.0359,33.0299,35.0241,37.0208,39.0148,41.0136,43.0132,45.0157,47.0131,49.0166,51.0227,53.0266,55.0302,57.0366,59.0442,61.0481,63.0512,65.0547,67.0608,69.0616,71.0650,73.0689,75.0729,77.0723,79.0707,81.0672,83.0634,85.0570,87.0507,89.0478,91.0411,93.0366,95.0300,97.0266,99.0227,101.0228,103.0237,105.0270,107.0283,109.0333,111.0383,113.0416,115.0470,117.0524,119.0588,121.0636,123.0703,125.0777,127.0868,129.0915,131.0958,133.0995,135.1007,137.0995,139.0961,141.0956,143.0912,145.0844,147.0791,149.0738,151.0653,153.0596,155.0551,157.0503,159.0469,161.0449,163.0448,165.0434,167.0450,169.0489,171.0540,173.0561,175.0619,177.0663,179.0716,181.0764,183.0783,185.0835,187.0893,189.0916,191.0926,193.0969,195.0992,197.0990,199.0976,201.0996,203.0945,205.0896,207.0834,209.0759,211.0668,213.0620,215.0557,217.0494,219.0438,221.0418,223.0439,225.0434,227.0439,229.0496,231.053,233.0563,235.0596,237.0676,239.0735,241.0760,
-12.9859,-10.9856,-8.9795,-6.9721,-4.9699,-2.9673,-0.9621,1.0450,3.0469,5.0464,7.0560,9.0614,11.0615,13.0628,15.0700,17.0685,19.0644,21.0604,23.0604,25.0530,27.0455,29.0433,31.0378,33.0300,35.0235,37.0218,39.0162,41.0130,43.0129,45.0165,47.0145,49.0164,51.0230,53.0281,55.0312,57.0363,59.0451,61.0498,63.0517,65.0548,67.0618,69.0632,71.0646,73.0695,75.0744,77.0727,79.0699,81.0680,83.0649,85.0573,87.0505,89.0485,91.0428,93.0362,95.0303,97.0282,99.0243,101.0227,103.0243,105.0281,107.0294,109.0329,111.0387,113.0433,115.0470,117.0517,119.0596,121.0650,123.0707,125.0780,127.0879,129.0923,131.0950,133.0994,135.1018,137.1002,139.0957,141.0963,143.0922,145.0853,147.0788,149.0748,151.0672,153.0592,155.0556,157.0521,159.0478,161.0446,163.0458,165.0451,167.0460,169.0483,171.0551,173.0576,175.0622,177.0660,179.0736,181.0776,183.0783,185.0841,187.0904,189.0931,191.0917,193.0978,195.1008,197.1002,199.0974,201.1008,203.0960,205.0904,207.0829,209.0773,211.0685,213.0617,215.0562,217.0507,219.0451,221.0414,223.0442,225.0439,227.0453,229.0485,231.0551,233.0582,235.0599,237.0674,239.0749,241.0774,
-12.9845,-10.9858,-8.9794,-6.9709,-4.9681,-2.9677,-0.9614,1.0455,3.0468,5.0468,7.0560,9.0623,11.0619,13.0626,15.0700,17.0699,19.0632,21.0608,23.0624,25.0534,27.0451,29.0439,31.0390,33.0304,35.0232,37.0224,39.0176,41.0125,43.0129,45.0178,47.0161,49.0166,51.0229,53.0292,55.0319,57.0353,59.0458,61.0513,63.0515,65.0551,67.0626,69.0640,71.0649,73.0691,75.0755,77.0736,79.0693,81.0689,83.0662,85.0571,87.0508,89.0489,91.0441,93.0358,95.0304,97.0293,99.0263,101.0228,103.0248,105.0290,107.0300,109.0318,111.0390,113.0447,115.0469,117.0510,119.0604,121.0661,123.0703,125.0782,127.0883,129.0925,131.0944,133.0994,135.1033,137.1009,139.0952,141.0973,143.0936,145.0855,147.0790,149.0758,151.0684,153.0598,155.0558,157.0535,159.0488,161.0442,163.0463,165.0460,167.0460,169.0479,171.0560,173.0590,175.0625,177.0660,179.0752,181.0777,183.0782,185.0843,187.0912,189.0937,191.0915,193.0980,195.1027,197.1010,199.0972,201.1018,203.0972,205.0904,207.0829,209.0781,211.0701,213.0615,215.0562,217.0519,219.0460,221.0408,223.0441,225.0442,227.0457,229.0480,231.0559,233.0593,235.0601,237.0675,239.0757,241.0779,
-12.9838,-10.9854,-8.9802,-6.9709,-4.9681,-2.9682,-0.9615,1.0462,3.0467,5.0471,7.0563,9.0631,11.0623,13.0628,15.0700,17.0705,19.0632,21.0608,23.0625,25.0535,27.0452,29.0436,31.0399,33.0306,35.0227,37.0224,39.0187,41.0129,43.0121,45.0185,47.0165,49.0159,51.0232,53.0298,55.0324,57.0350,59.0457,61.0518,63.0515,65.0549,67.0629,69.0642,71.0647,73.0692,75.0759,77.0736,79.0689,81.0696,83.0669,85.0567,87.0507,89.0495,91.0447,93.0362,95.0302,97.0301,99.0273,101.0226,103.0245,105.0297,107.0299,109.0305,111.0389,113.0456,115.0465,117.0506,119.0604,121.0679,123.0698,125.0778,127.0885,129.0923,131.0933,133.0992,135.1040,137.1002,139.0957,141.0973,143.0944,145.0849,147.0789,149.0763,151.0686,153.0599,155.0555,157.0546,159.0490,161.0438,163.0466,165.0476,167.0455,169.0474,171.0568,173.0601,175.0620,177.0663,179.0755,181.0781,183.0786,185.0837,187.0926,189.0935,191.0917,193.0975,195.1036,197.1009,199.0974,201.1016,203.0988,205.0905,207.0824,209.0789,211.0708,213.0615,215.0558,217.0526,219.0466,221.0407,223.0442,225.0447,227.0452,229.0480,231.0565,233.0591,235.0603,237.0676,239.0761,241.0789,
-12.9833,-10.9844,-8.9799,-6.9701,-4.9676,-2.9670,-0.9606,1.0471,3.0475,5.0478,7.0564,9.0634,11.0625,13.0634,15.0710,17.0706,19.0643,21.0618,23.0629,25.0539,27.0453,29.0437,31.0410,33.0313,35.0227,37.0236,39.0190,41.0140,43.0136,45.0191,47.0168,49.0168,51.0227,53.0311,55.0325,57.0356,59.0465,61.0526,63.0520,65.0553,67.0637,69.0647,71.0652,73.0697,75.0769,77.0738,79.0694,81.0707,83.0675,85.0580,87.0508,89.0500,91.0459,93.0369,95.0309,97.0318,99.0280,101.0233,103.0252,105.0302,107.0306,109.0303,111.0393,113.0468,115.0471,117.0503,119.0613,121.0687,123.0705,125.0776,127.0893,129.0929,131.0935,133.0999,135.1046,137.1002,139.0970,141.0982,143.0948,145.0861,147.0796,149.0773,151.0698,153.0601,155.0565,157.0561,159.0487,161.0448,163.0475,165.0487,167.0455,169.0479,171.0577,173.0613,175.0618,177.0670,179.0767,181.0786,183.0798,185.0844,187.0936,189.0936,191.0925,193.0982,195.1047,197.1020,199.0988,201.1022,203.0996,205.0914,207.0822,209.0800,211.0717,213.0622,215.0566,217.0540,219.0465,221.0425,223.0447,225.0451,227.0456,229.0482,231.0575,233.0600,235.0609,237.0681,239.0772,241.0788,
